address,total_sent,total_received,net_flow
012e1d990daa0a8c6f39d4a27974b70628f24ac2975f3f60306740fb527a1f2c,1.7514800000000001,1.75198,0.0004999999999999449
0132872998ad99cdb4e74d4cfe14bb9c5c8b321ed026457f32177ea5b795ab6e,0.0015,0.002,0.0005
01412c2ac00ce68ea0be54025918e0386d0123619b624ca621e6ae07a3ccae06,3.5070679,0.0,-3.5070679
01420e96d99ab9111bb5950327deab94ad3c94c530a7a54d4d2229ad1ad9b82c,1.00045833,0.0,-1.00045833
01441b88e53f7cba94bbdb3293d6b3ef0dfbc6bf5a9a7f23d9a36c351264a301,0.019500000000000003,0.0,-0.019500000000000003
01462bcfa86a050c998f7b1fc7e5a7dcc3c2c864b15d29991bb3825142b859bc,0.6574633400000001,0.1078,-0.5496633400000001
015d2c219a8888dabc63b7bbcb2f73a205305e7fdf026b702cbb9bbd309769ec,0.02178518,0.0,-0.02178518
015d9dfccd6a21880def16ef2e672a2a03b31609ad180b54d3fd3fdeafa55ab9,0.01534272,0.29677465999999997,0.28143194
0162524c392f20b4f18f62e5afc2c1fd7e9ddd8c1b52c558f9402456d085ec2c,0.30486,0.30624,0.0013799999999999923
017cecbbfcb720363b7bd162feee60afe357cbbf361b497dcca7befb90533b37,0.0,1.42649538,1.42649538
017e6299da4e850a99c4cc63310321d6e0e0ce45f3b91c89f32a66bf36817365,0.0,1.0,1.0
0184151d603916e17906c09049e46e2324126cf981537915bb0cecce34875eb3,0.0,0.49955553,0.49955553
01969e7bdc63277ded492ba39eb185cb02435f5114a2dcbeff2f45955859a620,0.0,9.8547,9.8547
019f725dd9a442e4abc55d705e1424278a54c0f99554f173cdad567a56273615,2.8886800000000004,2.88918,0.0004999999999997229
01a6c36cec8bdd2ac60caaca1db83c7be00725c77bc419c0d6025fa7e57de4a9,0.0,1500.0,1500.0
01b54a7a14358662fc333b9ad7d4f265f8e3c6417787343df2e955d5083e82ef,0.24462,0.24664,0.002019999999999994
01bf1becfe8f9f7383229270ed2690deab92c09c90098ad2f5a79f41978e8b1d,0.74881536,0.74931536,0.0004999999999999449
01ca3c12cb21796ca3f53180b974cc79b55d0d9adfa36cdd96989036f6568ff8,0.0,1.29802272,1.29802272
01cb663b47810748e2014784215ee6629e2884a03d9822bc3f348b4aa75daa68,3.05984553,3.06034553,0.000500000000000167
01d11d19cb4ea1be80e2be7f8f08c7c60cae8b99269fdf4f3dbefe6ab3343fbf,0.01,0.0,-0.01
01d5e75016a19badb6b953b256a3f6da905d330de7ed3efb43099fff4bc41aba,449.04,0.0,-449.04
01d6c5cef1368114aa982d2d1c6dd1f8f67781e1e8cf2b3a1b78a6794cdaa606,0.00189255,0.00367255,0.0017800000000000001
01db0ccef22cb691b6c21eec928a78f48735b374a41b1396e5b4affd6072b3c0,0.0,4.26715485,4.26715485
01de33f26108e20498389d91a258bbed90debca16704b51414b716d993f69097,0.0,1.12895212,1.12895212
01df37480c79f7fbb77d0ce951da463d6d1d7ef5870031b01f1fd88366062474,0.0,1.03423409,1.03423409
01ea44112df86b25ca64f2f4419699c780a26dac27c6a2f770db922c7ae51ec8,0.48007093,0.0,-0.48007093
01fc142f12793957e6295d6b030e03644a2af55d4a7f25bb90548920825d9eb2,0.013,0.014,0.0010000000000000009
02026757354589cd1b909f87ca658e2cd5d4ea57ab0cfbca3397e8779a478fe2,0.09949999999999999,0.1,0.0005000000000000143
0205d6854526e9940dbcefc957a4b7ce78167b238c44264a560d6a3f2ad2df10,5.03673627,3.1,-1.9367362699999995
020ab7263d758782f0073229f9a0d26c75ad81e7c7ce7c0d348161be3bf1c98f,0.0,0.26727336,0.26727336
0210867e146bf320fa02a078eb9336a724f02fdffe2637ebb3b4d3bde74facf3,0.0,0.8756,0.8756
021ae2369a7f4465918f794be7de851df48964c98223749cb84b0ddafcd9e348,1.80026606,1.80076606,0.0004999999999999449
02203ab34f25121ba96862bf339ee10d0163570e20d4171a8cbfc8907b1c7d91,0.0995,0.0,-0.0995
02209bb6a2b3b67c12d33a974594e5354a66edd846254a8dac7b22eb92bedeb5,1.96,0.0,-1.96
022c376d12091b2420181b4995d1eac9803ec367c2349d019305d6a4772e7ac8,0.029500000000000002,0.03,0.000499999999999997
02394b550410e78919b45ffe71dfaf9bbada77ba1686a10d4df1c7a8e5592f68,0.0,17.85761491,17.85761491
02399c0e12018733b9c0866fc33d256c36092d90095d7582a21d500f76aca08c,0.0,84.65006048000001,84.65006048000001
0247ffbb55b7bc24b1dcda619cdfff3a72553dbe9d8b95cacbc8a549f39df656,0.91601125,0.0,-0.91601125
024f6fca5332504bbe919a38330dd92a928d15ff71c8ea2ff71d28dbbdfccae9,0.0,0.033299999999999996,0.033299999999999996
025404bf1d0c3f097c65b8ce32c35cbcdcfd11fc5374f005d453654075cf60aa,0.00956037,0.0,-0.00956037
026121c5d55f0de8f8a88fe54d36d9bcbd664bd6b30d3db196d513e4343ce259,1.27654,1.27856,0.0020199999999999108
026a0dd04f93a2128bc07ad7fa257a3fa33ea79e949dc2147c1bfb1d106f52d5,0.69184829,0.69234829,0.0004999999999999449
026b856ade47a8148d9acef4af8f3ca07a6ebb0ea29030b709ad7f87021f686f,0.0,1.03185706,1.03185706
026cbfd9c08fa0c7e54fba3b4812435641a7261f85b98d557543e8d6fdcb755b,1.15106,1.15156,0.0004999999999999449
026d421e57a8eb525c1e1c67c6ea465888edaa36d2f9296a0aa62506bda6e577,22.6400502,23.1300502,0.48999999999999844
026d6cb0a1334fe8d4167d44b9866d1ea81a9fa8592c0d0f8bd89fdaee41588f,1.76132,0.0,-1.76132
027b1ca40d200dd691ff22a7049bc0be5efce7c753a4f40768bc32cb6c70fb40,2.4827418999999997,0.0,-2.4827418999999997
028a1c5e9d431c1bddd396822c3990637f99a4fd9a332c2599f481cf6f2754cf,0.0,0.2,0.2
028ab4b22d2592cf208ed335546f23b648fc893926532c1bde6d94d039aad9c4,19.01383,0.0,-19.01383
028de26a4402952d0ebdd3d12ffec30864de37edf5c3e49cdfc82e20957db7e0,0.0,0.37892207,0.37892207
02abe19e642ffbddf48b13242307dc6237ee377ea9949333f72722f4407e03bc,50.05217029,0.0,-50.05217029
02ad54623d2fe07100c5edea53e69bc1f9c8ab24a044e162e861dce4e98eea12,0.47040303,0.47090303,0.0005000000000000004
02b0e0c1958e9aff6b0a15394f7837b32e2e09c12dc7b9855794108a91ba4327,12.36,12.36,0.0
02b9b05229883e626f03b9446f24485bb9a3f1a7dde8ad51a7409459f4334b65,0.0,150.20000000000002,150.20000000000002
02bc9f56ba09a26b8df40fb14b74cee26baa42f27d37af8628e3e591ec00c8e5,0.55184135,0.012,-0.53984135
02c325536d636b0cbe098e71f56d648ace9fc70af8aa9d6a722d7e49885a9b6b,1.07142081,0.0,-1.07142081
02c4e8d73f16d091360cfb023b3dbe99107fb34b1f68a06799c4df33201eebc9,0.0,0.06086899,0.06086899
02ca9c57495f4bfeefc111969ca235aa18398679d1edbbc0e711ca0cd9e5a6a5,0.0,68.99,68.99
02d132b36a8002102ae2ab4ce35c5cbd496d0a2b5a673eb176cce1e6df07bd7f,0.31746,0.31796,0.0005000000000000004
02d24d99ad7ca1e57d42d6afd92dae5acb531e81e918c85028a3d0a0b7ee6228,0.7023,0.7028800000000001,0.0005800000000000249
02da7b5e6ee7b72e564d090e95e3f32a7afebc20a59a75527ba36c98deefc9f6,0.0,2.0,2.0
02da84e956675bbb7ecb1fce3f033e90478706e638a3047ffd9306e936502d2e,0.87766,0.87944,0.0017800000000000038
02dcbcffc2dd99e02fb73d92a5c5674f89949856bc632cdc69d6a4e37ca1d7cc,0.0,1.41845156,1.41845156
02e49dafa00bfd5a40a2ec008914adba810229907aebe55f1731059e63c11177,0.0,930.0,930.0
02ea09170167dfbf527621c92132a12d05676cd38d615ef8cf87977848876b58,4.9306600000000005,4.93116,0.0004999999999997229
02eaf61788fd22b80c0e35d0380b24457c1e8f2182070db079e14f3864bc6c4d,0.21178,0.21228,0.0005000000000000004
